"CustomerID","Recency","Frequency","Monetary"
18087,98.3666666666667,2,4055.72
18088,61.4298611111111,39,167.67
18092,2.44861111111111,89,9068.26
18093,93.3451388888889,36,2106.52
18094,81.6055555555556,70,3017.3
18095,312.465277777778,21,580.05
18096,11.4694444444444,213,911.15
18097,7.53055555555556,108,2697.8
18099,127.338888888889,19,168.31
18101,11.4326388888889,41,223.65
18102,0.506944444444444,431,259657.3
18104,37.4118055555556,38,754.64
18105,37.4972222222222,18,113.48
18106,329.484027777778,39,430.7
18108,254.419444444444,17,271
18109,1.51666666666667,444,8052.97
18110,19.4763888888889,46,236.3
18112,12.3868055555556,26,352.69
18113,368.478472222222,1,76.32
18114,290.444444444444,28,220.1
18116,67.5416666666667,378,1418.03
18117,25.4673611111111,74,320.72
18118,10.5194444444444,1279,5653.82
18119,367.500694444444,30,181.12
18120,214.427083333333,17,111.15
18121,149.463194444444,32,673.1
18122,8.45277777777778,364,1826.21
18123,24.4006944444444,36,589.44
18125,29.4798611111111,196,1142.99
18126,60.4868055555556,56,206.83
18127,19.4131944444444,47,348.73
18129,243.405555555556,14,112.55
18130,15.3888888888889,70,1059.39
18133,212.406944444444,1,931.5
18135,29.1861111111111,20,681.91
18136,63.3472222222222,38,784.33
18138,295.38125,8,152.65
18139,17.5527777777778,159,8438.34
18142,157.445138888889,15,1019.52
18143,116.495138888889,61,1000.16
18144,7.46805555555556,43,2888.75
18145,12.5263888888889,221,2861.55
18146,140.494444444444,10,160.35
18147,45.5097222222222,7,179.34
18149,50.4972222222222,16,612.08
18150,32.2993055555556,37,566.58
18151,134.517361111111,38,653.35
18154,3.30486111111111,21,399.19
18155,75.4361111111111,25,371.62
18156,12.4833333333333,140,734.94
18158,9.32013888888889,34,453.4
18159,301.398611111111,23,530.15
18160,57.3402777777778,39,638.06
18161,15.3055555555556,80,1618.69
18164,37.4611111111111,24,399.65
18165,177.442361111111,10,302.46
18167,23.3361111111111,37,1384.86
18168,176.19375,131,1169.94
18169,60.4875,9,202.65
18170,33.3923611111111,38,980.31
18171,58.6159722222222,54,1231.31
18172,14.5333333333333,189,7561.68
18173,86.5236111111111,31,2106.84
18174,7.29444444444444,1,104
18176,358.34375,30,476.35
18177,31.3861111111111,74,1341.42
18178,128.604166666667,97,1590.81
18179,9.31736111111111,90,1793.17
18180,4.63958333333333,119,1843.75
18181,24.3694444444444,44,382.8
18183,227.356944444444,37,632.07
18184,15.3555555555556,1,49.8
18185,249.429166666667,17,304.25
18188,15.3013888888889,71,2001.04
18189,77.4722222222222,68,1090.24
18190,192.383333333333,15,284.46
18191,261.494444444444,7,207.8
18192,71.5881944444444,45,957.97
18193,165.418055555556,16,243.76
18194,82.4381944444444,7,973.84
18196,95.3180555555556,141,689.13
18198,4.38263888888889,159,5425.56
18200,106.21875,32,163.8
18202,199.491666666667,68,1396.99
18203,157.453472222222,19,160.42
18204,71.3027777777778,200,1993.7
18205,36.4430555555556,32,517.36
18209,28.4951388888889,8,139.1
18210,1.54027777777778,134,2621.38
18211,25.6597222222222,42,600.07
18212,326.323611111111,43,248.42
18213,236.56875,15,232.48
18215,89.3298611111111,13,299.34
18216,31.2951388888889,26,481.75
18217,29.4458333333333,31,621.75
18218,211.463194444444,21,662.08
18219,2.51180555555556,114,2069.77
18220,226.622916666667,2,305.28
18221,22.3888888888889,64,1041.61
18222,92.5520833333333,19,443
18223,4.61736111111111,272,6484.54
18224,263.5625,10,158.95
18225,3.43958333333333,271,5509.12
18226,44.4333333333333,242,5228.05
18227,217.484027777778,5,93.75
18228,56.6104166666667,30,779.9
18229,11.5916666666667,164,7276.9
18230,9.44305555555556,86,2810.2
18231,192.404166666667,124,2083.27
18232,81.5076388888889,37,592.97
18233,325.636111111111,1,440
18235,71.6479166666667,104,1796.48
18236,29.6625,49,882.24
18237,2.46597222222222,61,987.1
18239,218.473611111111,88,1561.61
18240,46.4541666666667,6,422.58
18241,9.49305555555556,104,2073.09
18242,72.4284722222222,78,2232.49
18245,7.38333333333333,175,2567.06
18246,23.5076388888889,4,596.1
18248,122.570138888889,47,804.02
18249,17.3701388888889,8,95.34
18250,310.447222222222,21,349.27
18251,87.3729166666667,16,4314.72
18252,50.4701388888889,98,526.67
18255,89.4472222222222,6,103.3
18257,39.3833333333333,118,2337.63
18259,24.4763888888889,42,2338.6
18260,172.474305555556,134,2643.2
18261,43.35,21,324.24
18262,140.330555555556,13,149.48
18263,25.625,61,1213.16
18265,72.4097222222222,46,801.51
18268,134.199305555556,1,25.5
18269,366.421527777778,7,168.6
18270,38.41875,11,283.15
18272,2.47013888888889,166,3078.58
18273,2.44722222222222,3,204
18274,30.2895833333333,11,175.92
18276,43.5458333333333,14,335.86
18277,58.3597222222222,8,110.38
18278,73.5013888888889,9,173.9
18280,277.588888888889,10,180.6
18281,180.546527777778,7,80.82
18282,7.51180555555556,12,178.05
18283,3.49861111111111,756,2094.88
18287,42.6048611111111,70,1837.28
